Turn,Avg_New_Infections,Avg_New_Recoveries,Avg_New_Deaths,Avg_Total_Infected,Avg_Total_Recoveries,Avg_Total_Deaths,Avg_Mask_Count - ,4800.45
99,41.23,58.77,5.78,5454.74,3944.85,492.06
100,40.03,57.94,5.12,5494.77,4002.79,497.18
101,37.74,57.7,5.27,5532.51,4060.49,502.45
102,35.88,56.42,5.29,5568.39,4116.91,507.74
103,34.55,54.77,4.73,5602.94,4171.68,512.47
104,32.81,54.63,4.64,5635.75,4226.31,517.11
105,30.9,52.39,4.31,5666.65,4278.7,521.42
106,28.51,51.57,4.3,5695.16,4330.27,525.72
107,26.68,50.76,4.34,5721.84,4381.03,530.06
108,24.44,50.35,4.29,5746.28,4431.38,534.35
109,23.3,49.28,4.13,5769.58,4480.66,538.48
110,21.33,48.12,3.88,5790.91,4528.78,542.36
111,19.79,46.77,3.73,5810.7,4575.55,546.09
112,17.97,46.58,3.73,5828.67,4622.13,549.82
113,16.41,44.41,3.38,5845.08,4666.54,553.2
114,15.73,43.5,3.28,5860.81,4710.04,556.48
115,14.64,42.51,3.24,5875.45,4752.55,559.72
116,13.15,42.14,3.29,5888.6,4794.69,563.01
117,12.05,41.1,2.61,5900.65,4835.79,565.62
118,10.8,38.83,2.43,5911.45,4874.62,568.05
119,10.11,37.08,2.6,5921.56,4911.7,570.65
120,9.2,35.93,2.3,5930.76,4947.63,572.95
121,8.47,34.19,2.21,5939.23,4981.82,575.16
122,7.54,32.33,1.83,5946.77,5014.15,576.99
123,6.79,31.01,2.03,5953.56,5045.16,579.02
124,6.2,29.8,1.7,5959.76,5074.96,580.72
125,5.53,27.68,1.43,5965.29,5102.64,582.15
126,5.0,25.88,1.39,5970.29,5128.52,583.54
127,3.99,23.99,1.19,5974.28,5152.51,584.73
128,3.87,22.01,1.26,5978.15,5174.52,585.99
129,3.31,21.05,1.38,5981.46,5195.57,587.37
130,2.9,19.16,1.07,5984.36,5214.73,588.44
131,2.29,17.84,0.92,5986.65,5232.57,589.36
132,2.14,16.24,0.83,5988.79,5248.81,590.19
133,1.71,14.65,0.79,5990.5,5263.46,590.98
134,1.43,14.28,0.62,5991.93,5277.74,591.6
135,1.19,13.06,0.68,5993.12,5290.8,592.28
136,1.15,11.77,0.58,5994.27,5302.57,592.86
137,1.17,10.95,0.58,5995.44,5313.52,593.44
138,0.81,9.8,0.44,5996.25,5323.32,593.88
139,0.71,9.11,0.48,5996.96,5332.43,594.36
140,0.66,8.19,0.35,5997.62,5340.62,594.71
141,0.44,7.79,0.29,5998.06,5348.41,595.0
142,0.43,6.89,0.28,5998.49,5355.3,595.28
143,0.3,6.04,0.24,5998.79,5361.34,595.52
144,0.25,5.59,0.19,5999.04,5366.93,595.71
145,0.21,4.83,0.17,5999.25,5371.76,595.88
146,0.2,4.58,0.18,5999.45,5376.34,596.06
147,0.12,3.59,0.09,5999.57,5379.93,596.15
148,0.19,3.41,0.1,5999.76,5383.34,596.25
149,0.12,3.04,0.11,5999.88,5386.38,596.36
150,0.04,2.61,0.08,5999.92,5388.99,596.44
151,0.05,2.12,0.04,5999.97,5391.11,596.48
152,0.01,1.9,0.01,5999.98,5393.01,596.49
153,0.0,1.5,0.05,5999.98,5394.51,596.54
154,0.0,1.34,0.02,5999.98,5395.85,596.56
155,0.02,1.04,0.04,6000.0,5396.89,596.6
156,0.0,1.07,0.04,6000.0,5397.96,596.64
157,0.0,1.09,0.03,6000.0,5399.05,596.67
158,0.0,0.71,0.0,6000.0,5399.76,596.67
159,0.0,0.66,0.01,6000.0,5400.42,596.68
160,0.0,0.63,0.01,6000.0,5401.05,596.69
161,0.0,0.42,0.0,6000.0,5401.47,596.69
162,0.0,0.42,0.0,6000.0,5401.89,596.69
163,0.0,0.29,0.0,6000.0,5402.18,596.69
164,0.0,0.22,0.0,6000.0,5402.4,596.69
165,0.0,0.19,0.01,6000.0,5402.59,596.7
166,0.0,0.2,0.0,6000.0,5402.79,596.7
167,0.0,0.11,0.01,6000.0,5402.9,596.71
168,0.0,0.17,0.0,6000.0,5403.07,596.71
169,0.0,0.1,0.0,6000.0,5403.17,596.71
170,0.0,0.04,0.0,6000.0,5403.21,596.71
171,0.0,0.05,0.0,6000.0,5403.26,596.71
172,0.0,0.01,0.0,6000.0,5403.27,596.71
173,0.0,0.0,0.0,6000.0,5403.27,596.71
174,0.0,0.0,0.0,6000.0,5403.27,596.71
175,0.0,0.02,0.0,6000.0,5403.29,596.71
