Turn,Avg_New_Infections,Avg_New_Recoveries,Avg_New_Deaths,Avg_Total_Infected,Avg_Total_Recoveries,Avg_Total_Deaths,Avg_Mask_Count - ,3004.37
99,18.53,54.9,4.21,5875.56,4597.4,555.29
100,16.36,51.27,3.73,5891.92,4648.67,559.02
101,14.15,50.67,3.48,5906.07,4699.34,562.5
102,12.59,48.63,3.63,5918.66,4747.97,566.13
103,10.86,46.96,3.11,5929.52,4794.93,569.24
104,9.72,44.96,3.07,5939.24,4839.89,572.31
105,8.78,42.63,2.96,5948.02,4882.52,575.27
106,7.79,40.65,2.55,5955.81,4923.17,577.82
107,6.36,39.31,2.51,5962.17,4962.48,580.33
108,5.42,37.75,2.09,5967.59,5000.23,582.42
109,4.9,35.84,2.01,5972.49,5036.07,584.43
110,4.65,33.56,2.01,5977.14,5069.63,586.44
111,3.76,32.17,1.76,5980.9,5101.8,588.2
112,3.13,29.91,1.53,5984.03,5131.71,589.73
113,2.54,28.21,1.32,5986.57,5159.92,591.05
114,2.3,26.41,1.34,5988.87,5186.33,592.39
115,1.61,24.09,1.17,5990.48,5210.42,593.56
116,1.48,22.37,0.85,5991.96,5232.79,594.41
117,1.39,20.26,0.97,5993.35,5253.05,595.38
118,1.12,17.57,0.86,5994.47,5270.62,596.24
119,0.76,16.89,0.65,5995.23,5287.51,596.89
120,0.87,14.7,0.56,5996.1,5302.21,597.45
121,0.77,12.89,0.61,5996.87,5315.1,598.06
122,0.57,11.15,0.48,5997.44,5326.25,598.54
123,0.54,9.51,0.33,5997.98,5335.76,598.87
124,0.44,8.74,0.35,5998.42,5344.5,599.22
125,0.36,7.93,0.26,5998.78,5352.43,599.48
126,0.28,6.84,0.27,5999.06,5359.27,599.75
127,0.26,5.61,0.2,5999.32,5364.88,599.95
128,0.17,4.88,0.19,5999.49,5369.76,600.14
129,0.18,4.39,0.17,5999.67,5374.15,600.31
130,0.07,4.05,0.16,5999.74,5378.2,600.47
131,0.06,3.4,0.08,5999.8,5381.6,600.55
132,0.04,2.84,0.11,5999.84,5384.44,600.66
133,0.04,2.28,0.04,5999.88,5386.72,600.7
134,0.02,2.05,0.07,5999.9,5388.77,600.77
135,0.0,1.5,0.02,5999.9,5390.27,600.79
136,0.0,1.41,0.04,5999.9,5391.68,600.83
137,0.0,1.27,0.0,5999.9,5392.95,600.83
138,0.0,0.97,0.06,5999.9,5393.92,600.89
139,0.0,0.68,0.02,5999.9,5394.6,600.91
140,0.0,0.81,0.01,5999.9,5395.41,600.92
141,0.0,0.72,0.01,5999.9,5396.13,600.93
142,0.0,0.53,0.0,5999.9,5396.66,600.93
143,0.0,0.49,0.06,5999.9,5397.15,600.99
144,0.0,0.41,0.01,5999.9,5397.56,601.0
145,0.0,0.28,0.01,5999.9,5397.84,601.01
146,0.0,0.26,0.0,5999.9,5398.1,601.01
147,0.0,0.25,0.0,5999.9,5398.35,601.01
148,0.0,0.16,0.01,5999.9,5398.51,601.02
149,0.0,0.17,0.0,5999.9,5398.68,601.02
150,0.0,0.07,0.0,5999.9,5398.75,601.02
151,0.0,0.04,0.0,5999.9,5398.79,601.02
152,0.0,0.04,0.0,5999.9,5398.83,601.02
153,0.0,0.03,0.0,5999.9,5398.86,601.02
154,0.0,0.02,0.0,5999.9,5398.88,601.02
