Turn,Avg_New_Infections,Avg_New_Recoveries,Avg_New_Deaths,Avg_Total_Infected,Avg_Total_Recoveries,Avg_New_Deaths,Avg_Mask_Count: ,2997.86
99,5.12,49.38,2.58,5970.88,4970.3,578.58
100,4.38,43.96,1.86,5975.26,5014.26,580.44
101,3.98,41.44,2.12,5979.24,5055.7,582.56
102,2.9,38.34,1.72,5982.14,5094.04,584.28
103,2.76,36.62,1.78,5984.9,5130.66,586.06
104,2.48,33.06,1.4,5987.38,5163.72,587.46
105,2.2,30.66,1.42,5989.58,5194.38,588.88
106,1.92,27.18,1.08,5991.5,5221.56,589.96
107,1.72,23.48,0.86,5993.22,5245.04,590.82
108,1.76,20.7,0.74,5994.98,5265.74,591.56
109,1.2,18.98,0.9,5996.18,5284.72,592.46
110,0.98,16.46,0.52,5997.16,5301.18,592.98
111,0.74,14.12,0.62,5997.9,5315.3,593.6
112,0.64,12.1,0.38,5998.54,5327.4,593.98
113,0.34,10.2,0.44,5998.88,5337.6,594.42
114,0.28,8.58,0.34,5999.16,5346.18,594.76
115,0.32,7.8,0.24,5999.48,5353.98,595.0
116,0.18,6.8,0.32,5999.66,5360.78,595.32
117,0.16,5.94,0.2,5999.82,5366.72,595.52
118,0.06,5.72,0.16,5999.88,5372.44,595.68
119,0.04,4.58,0.1,5999.92,5377.02,595.78
120,0.04,3.96,0.08,5999.96,5380.98,595.86
121,0.0,3.7,0.2,5999.96,5384.68,596.06
122,0.02,2.64,0.1,5999.98,5387.32,596.16
123,0.02,2.36,0.12,6000.0,5389.68,596.28
124,0.0,2.16,0.06,6000.0,5391.84,596.34
125,0.0,2.14,0.02,6000.0,5393.98,596.36
126,0.0,1.7,0.04,6000.0,5395.68,596.4
127,0.0,1.58,0.06,6000.0,5397.26,596.46
128,0.0,1.62,0.04,6000.0,5398.88,596.5
129,0.0,1.08,0.06,6000.0,5399.96,596.56
130,0.0,0.92,0.0,6000.0,5400.88,596.56
131,0.0,0.64,0.0,6000.0,5401.52,596.56
132,0.0,0.56,0.0,6000.0,5402.08,596.56
133,0.0,0.32,0.0,6000.0,5402.4,596.56
134,0.0,0.24,0.0,6000.0,5402.64,596.56
135,0.0,0.32,0.0,6000.0,5402.96,596.56
136,0.0,0.16,0.02,6000.0,5403.12,596.58
137,0.0,0.16,0.0,6000.0,5403.28,596.58
138,0.0,0.04,0.0,6000.0,5403.32,596.58
139,0.0,0.04,0.0,6000.0,5403.36,596.58
140,0.0,0.02,0.0,6000.0,5403.38,596.58
141,0.0,0.0,0.0,6000.0,5403.38,596.58
142,0.0,0.02,0.0,6000.0,5403.4,596.58
143,0.0,0.02,0.0,6000.0,5403.42,596.58
